file_name,dsatur_colours,maxis_colours
graphs/instances/g4340.col,23,18
graphs/instances/g4345.col,21,19
graphs/instances/g4342.col,23,20
graphs/instances/g4343.col,23,19
graphs/instances/g4344.col,22,20
graphs/instances/g4347.col,22,18
graphs/instances/g4346.col,23,19
graphs/instances/g4348.col,23,20
graphs/instances/g4349.col,23,19
graphs/instances/g4351.col,22,19
graphs/instances/g4350.col,22,20
graphs/instances/g4352.col,21,19
graphs/instances/g4354.col,23,20
graphs/instances/g4353.col,22,20
graphs/instances/g4355.col,23,18
graphs/instances/g4356.col,22,20
graphs/instances/g4359.col,13,13
graphs/instances/g4357.col,22,20
graphs/instances/g4358.col,24,19
graphs/instances/g4360.col,13,13
graphs/instances/g4363.col,13,13
graphs/instances/g4362.col,13,13
graphs/instances/g4364.col,13,13
graphs/instances/g4361.col,7,8
graphs/instances/g4366.col,7,8
graphs/instances/g4365.col,14,14
graphs/instances/g4369.col,13,13
graphs/instances/g4367.col,13,13
graphs/instances/g4368.col,9,9
graphs/instances/g4370.col,13,13
graphs/instances/g4371.col,13,13
graphs/instances/g4373.col,12,12
graphs/instances/g4372.col,13,13
graphs/instances/g4374.col,13,13
graphs/instances/g4376.col,14,14
graphs/instances/g4375.col,13,13
graphs/instances/g4377.col,13,13
graphs/instances/g4378.col,13,13
graphs/instances/g4379.col,13,13
graphs/instances/g4380.col,13,13
graphs/instances/g4381.col,13,13
graphs/instances/g4382.col,13,13
graphs/instances/g4384.col,13,13
graphs/instances/g4383.col,13,13
graphs/instances/g4385.col,14,14
graphs/instances/g4386.col,13,13
graphs/instances/g4387.col,13,13
graphs/instances/g4389.col,13,13
graphs/instances/g4390.col,13,13
graphs/instances/g4388.col,13,13
graphs/instances/g4391.col,12,12
graphs/instances/g4392.col,13,13
graphs/instances/g4393.col,14,14
graphs/instances/g4394.col,14,14
graphs/instances/g4396.col,14,14
graphs/instances/g4395.col,13,13
graphs/instances/g4398.col,13,13
graphs/instances/g4399.col,14,14
graphs/instances/g4400.col,13,13
graphs/instances/g4401.col,13,13
graphs/instances/g4397.col,13,13
graphs/instances/g4402.col,14,14
graphs/instances/g4403.col,14,14
graphs/instances/g4405.col,13,13
graphs/instances/g4406.col,8,8
graphs/instances/g4404.col,13,13
graphs/instances/g4408.col,13,13
graphs/instances/g4407.col,13,13
graphs/instances/g4409.col,70,70
graphs/instances/g4410.col,69,69
graphs/instances/g4411.col,69,69
graphs/instances/g4412.col,69,69
graphs/instances/g4413.col,70,70
graphs/instances/g4414.col,69,69
graphs/instances/g4415.col,68,68
graphs/instances/g4416.col,68,68
graphs/instances/g4417.col,68,68
graphs/instances/g4418.col,68,68
graphs/instances/g4419.col,70,70
graphs/instances/g4420.col,69,69
graphs/instances/g4421.col,69,69
graphs/instances/g4422.col,69,69
graphs/instances/g4424.col,68,68
graphs/instances/g4423.col,68,68
graphs/instances/g4427.col,69,69
graphs/instances/g4425.col,68,68
graphs/instances/g4426.col,69,69
graphs/instances/g4428.col,69,69
graphs/instances/g4429.col,69,69
graphs/instances/g4430.col,69,69
graphs/instances/g4432.col,69,69
graphs/instances/g4431.col,69,69
graphs/instances/g4433.col,68,68
graphs/instances/g4435.col,68,68
graphs/instances/g4434.col,68,68
graphs/instances/g4437.col,68,68
graphs/instances/g4436.col,68,68
graphs/instances/g4438.col,68,68
graphs/instances/g4439.col,70,70
graphs/instances/g4441.col,69,69
graphs/instances/g4442.col,69,69
graphs/instances/g4440.col,69,69
graphs/instances/g4443.col,68,68
graphs/instances/g4444.col,68,68
graphs/instances/g4446.col,70,70
graphs/instances/g4447.col,67,67
graphs/instances/g4449.col,67,67
graphs/instances/g4445.col,68,68
graphs/instances/g4448.col,67,67
graphs/instances/g4450.col,67,67
graphs/instances/g4451.col,68,68
graphs/instances/g4452.col,68,68
graphs/instances/g4453.col,68,68
graphs/instances/g4454.col,68,68
graphs/instances/g4455.col,68,68
graphs/instances/g4456.col,67,67
graphs/instances/g4459.col,50,46
graphs/instances/g4458.col,66,66
graphs/instances/g4460.col,50,48
graphs/instances/g4457.col,67,67
graphs/instances/g4462.col,51,46
graphs/instances/g4461.col,48,46
graphs/instances/g4463.col,52,47
graphs/instances/g4465.col,51,46
graphs/instances/g4464.col,51,47
graphs/instances/g4466.col,51,47
graphs/instances/g4467.col,49,47
graphs/instances/g4468.col,48,46
graphs/instances/g4470.col,50,46
graphs/instances/g4469.col,52,48
graphs/instances/g4471.col,50,47
graphs/instances/g4472.col,52,48
graphs/instances/g4473.col,49,47
graphs/instances/g4475.col,50,46
graphs/instances/g4474.col,52,48
graphs/instances/g4477.col,47,47
graphs/instances/g4478.col,46,45
graphs/instances/g4476.col,50,46
graphs/instances/g4479.col,50,49
graphs/instances/g4480.col,49,48
graphs/instances/g4481.col,51,48
graphs/instances/g4482.col,50,47
graphs/instances/g4483.col,50,47
graphs/instances/g4484.col,48,48
graphs/instances/g4485.col,50,48
graphs/instances/g4486.col,49,47
graphs/instances/g4487.col,51,47
graphs/instances/g4488.col,51,46
graphs/instances/g4491.col,50,47
graphs/instances/g4490.col,46,46
graphs/instances/g4489.col,50,48
graphs/instances/g4492.col,50,47
graphs/instances/g4494.col,49,48
graphs/instances/g4495.col,48,46
graphs/instances/g4493.col,49,48
graphs/instances/g4496.col,51,46
graphs/instances/g4499.col,48,46
graphs/instances/g4497.col,50,47
graphs/instances/g4498.col,50,48
graphs/instances/g4500.col,50,48
graphs/instances/g4501.col,52,48
graphs/instances/g4502.col,48,48
graphs/instances/g4504.col,48,46
graphs/instances/g4505.col,51,48
graphs/instances/g4503.col,51,49
graphs/instances/g4506.col,52,47
graphs/instances/g4508.col,51,46
graphs/instances/g4507.col,51,46
graphs/instances/g4510.col,44,39
graphs/instances/g4509.col,41,38
graphs/instances/g4511.col,45,37
graphs/instances/g4513.col,43,38
graphs/instances/g4514.col,43,39
graphs/instances/g4512.col,43,39
graphs/instances/g4515.col,44,39
graphs/instances/g4516.col,44,39
graphs/instances/g4517.col,44,39
graphs/instances/g4519.col,43,38
graphs/instances/g4518.col,44,37
graphs/instances/g4520.col,42,38
graphs/instances/g4521.col,43,37
graphs/instances/g4522.col,43,37
graphs/instances/g4523.col,41,39
graphs/instances/g4524.col,43,38
graphs/instances/g4525.col,44,39
graphs/instances/g4526.col,41,37
graphs/instances/g4528.col,44,38
graphs/instances/g4527.col,46,37
graphs/instances/g4529.col,43,38
graphs/instances/g4530.col,44,38
graphs/instances/g4531.col,43,39
graphs/instances/g4533.col,41,38
graphs/instances/g4532.col,42,37
graphs/instances/g4534.col,42,37
graphs/instances/g4535.col,43,38
graphs/instances/g4536.col,42,37
graphs/instances/g4537.col,43,39
graphs/instances/g4538.col,44,37
graphs/instances/g4539.col,42,39
graphs/instances/g4540.col,44,40
graphs/instances/g4541.col,44,37
graphs/instances/g4542.col,42,39
graphs/instances/g4545.col,45,39
graphs/instances/g4543.col,43,39
graphs/instances/g4544.col,43,39
graphs/instances/g4547.col,44,39
graphs/instances/g4546.col,44,38
graphs/instances/g4551.col,42,38
graphs/instances/g4548.col,43,39
graphs/instances/g4549.col,43,37
graphs/instances/g4550.col,44,39
graphs/instances/g4553.col,45,37
graphs/instances/g4554.col,44,38
graphs/instances/g4552.col,46,38
graphs/instances/g4555.col,44,38
graphs/instances/g4556.col,44,38
graphs/instances/g4558.col,43,37
graphs/instances/g4557.col,44,39
graphs/instances/g4559.col,39,35
graphs/instances/g4560.col,38,32
graphs/instances/g4562.col,41,34
graphs/instances/g4561.col,39,35
graphs/instances/g4563.col,41,34
graphs/instances/g4564.col,39,33
graphs/instances/g4565.col,38,34
graphs/instances/g4566.col,39,33
graphs/instances/g4567.col,38,33
graphs/instances/g4568.col,39,35
graphs/instances/g4570.col,40,33
graphs/instances/g4569.col,40,35
graphs/instances/g4571.col,40,34
graphs/instances/g4575.col,36,34
graphs/instances/g4574.col,39,34
graphs/instances/g4572.col,37,34
graphs/instances/g4573.col,37,34
graphs/instances/g4576.col,37,34
graphs/instances/g4577.col,39,33
graphs/instances/g4578.col,40,34
graphs/instances/g4579.col,39,33
graphs/instances/g4580.col,39,36
graphs/instances/g4582.col,38,33
graphs/instances/g4583.col,41,34
graphs/instances/g4581.col,37,33
graphs/instances/g4584.col,36,34
graphs/instances/g4587.col,38,33
graphs/instances/g4585.col,40,34
graphs/instances/g4586.col,37,34
graphs/instances/g4588.col,38,33
graphs/instances/g4589.col,37,34
graphs/instances/g4590.col,37,34
graphs/instances/g4592.col,40,35
graphs/instances/g4591.col,36,34
graphs/instances/g4593.col,38,34
graphs/instances/g4595.col,37,34
graphs/instances/g4594.col,38,35
graphs/instances/g4596.col,35,34
graphs/instances/g4598.col,39,34
graphs/instances/g4599.col,36,33
graphs/instances/g4600.col,37,33
graphs/instances/g4597.col,39,33
graphs/instances/g4601.col,38,34
graphs/instances/g4602.col,38,34
graphs/instances/g4604.col,39,34
graphs/instances/g4603.col,37,34
graphs/instances/g4605.col,38,34
graphs/instances/g4606.col,38,33
graphs/instances/g4607.col,40,34
graphs/instances/g4608.col,36,33
graphs/instances/g4610.col,22,19
graphs/instances/g4609.col,20,19
graphs/instances/g4611.col,21,18
graphs/instances/g4614.col,22,19
graphs/instances/g4613.col,22,19
graphs/instances/g4612.col,22,19
graphs/instances/g4616.col,22,19
graphs/instances/g4615.col,21,19
graphs/instances/g4617.col,21,19
graphs/instances/g4618.col,22,19
graphs/instances/g4620.col,21,20
graphs/instances/g4621.col,21,20
graphs/instances/g4619.col,22,18
graphs/instances/g4623.col,22,19
graphs/instances/g4622.col,20,19
graphs/instances/g4625.col,23,19
graphs/instances/g4624.col,21,19
graphs/instances/g4627.col,22,19
graphs/instances/g4626.col,22,19
graphs/instances/g4629.col,21,20
graphs/instances/g4628.col,21,19
graphs/instances/g4630.col,21,18
graphs/instances/g4633.col,22,19
graphs/instances/g4632.col,21,19
graphs/instances/g4631.col,21,18
graphs/instances/g4634.col,22,19
graphs/instances/g4636.col,21,19
graphs/instances/g4635.col,21,19
graphs/instances/g4637.col,22,19
graphs/instances/g4640.col,22,19
graphs/instances/g4638.col,22,19
graphs/instances/g4639.col,22,19
graphs/instances/g4641.col,22,19
graphs/instances/g4643.col,22,19
graphs/instances/g4644.col,21,19
graphs/instances/g4645.col,22,20
graphs/instances/g4642.col,22,19
graphs/instances/g4648.col,24,19
graphs/instances/g4646.col,22,20
graphs/instances/g4647.col,22,19
graphs/instances/g4649.col,22,19
graphs/instances/g4650.col,21,19
graphs/instances/g4651.col,22,19
graphs/instances/g4652.col,21,19
graphs/instances/g4653.col,22,19
graphs/instances/g4654.col,22,20
graphs/instances/g4655.col,22,18
graphs/instances/g4656.col,22,19
graphs/instances/g4658.col,21,19
graphs/instances/g4657.col,22,19
graphs/instances/g4659.col,22,19
graphs/instances/g4661.col,23,20
graphs/instances/g4660.col,23,20
graphs/instances/g4662.col,23,19
graphs/instances/g4663.col,21,19
graphs/instances/g4664.col,23,19
graphs/instances/g4665.col,21,19
graphs/instances/g4667.col,22,19
graphs/instances/g4666.col,22,19
graphs/instances/g4668.col,23,19
graphs/instances/g4671.col,21,19
graphs/instances/g4670.col,22,19
graphs/instances/g4669.col,22,19
graphs/instances/g4674.col,22,18
graphs/instances/g4675.col,22,20
graphs/instances/g4673.col,23,19
graphs/instances/g4672.col,21,19
graphs/instances/g4677.col,22,19
graphs/instances/g4676.col,21,19
graphs/instances/g4679.col,23,20
graphs/instances/g4678.col,21,19
graphs/instances/g4682.col,22,19
graphs/instances/g4680.col,21,19
graphs/instances/g4683.col,22,19
graphs/instances/g4681.col,21,19
graphs/instances/g4684.col,23,19
graphs/instances/g4687.col,21,19
graphs/instances/g4685.col,22,19
graphs/instances/g4686.col,22,19
graphs/instances/g4690.col,22,19
graphs/instances/g4689.col,22,19
graphs/instances/g4688.col,24,19
graphs/instances/g4691.col,22,20
graphs/instances/g4693.col,21,20
graphs/instances/g4692.col,21,19
graphs/instances/g4694.col,22,19
graphs/instances/g4696.col,22,19
graphs/instances/g4695.col,22,19
graphs/instances/g4697.col,24,19
graphs/instances/g4698.col,22,19
graphs/instances/g4699.col,22,18
graphs/instances/g4701.col,22,19
graphs/instances/g4700.col,22,19
graphs/instances/g4703.col,23,19
graphs/instances/g4702.col,21,19
graphs/instances/g4704.col,22,19
graphs/instances/g4705.col,22,20
graphs/instances/g4706.col,22,20
graphs/instances/g4708.col,22,19
graphs/instances/g4707.col,23,19
graphs/instances/g4709.col,23,19
graphs/instances/g4710.col,22,19
graphs/instances/g4711.col,22,19
graphs/instances/g4712.col,22,20
graphs/instances/g4713.col,24,20
graphs/instances/g4715.col,21,20
graphs/instances/g4714.col,23,19
graphs/instances/g4716.col,22,20
graphs/instances/g4717.col,23,20
graphs/instances/g4719.col,24,19
graphs/instances/g4720.col,23,20
graphs/instances/g4721.col,22,19
graphs/instances/g4718.col,23,19
graphs/instances/g4722.col,22,19
graphs/instances/g4724.col,22,21
graphs/instances/g4723.col,22,19
graphs/instances/g4725.col,23,19
graphs/instances/g4726.col,23,19
graphs/instances/g4727.col,22,19
graphs/instances/g4729.col,22,19
graphs/instances/g4728.col,22,20
graphs/instances/g4731.col,22,20
graphs/instances/g4730.col,22,20
graphs/instances/g4733.col,22,20
graphs/instances/g4732.col,21,20
graphs/instances/g4735.col,21,19
graphs/instances/g4734.col,23,19
graphs/instances/g4736.col,23,20
graphs/instances/g4737.col,23,20
graphs/instances/g4740.col,23,19
graphs/instances/g4738.col,23,19
graphs/instances/g4739.col,22,19
graphs/instances/g4741.col,21,19
graphs/instances/g4744.col,22,19
graphs/instances/g4743.col,21,19
graphs/instances/g4742.col,23,19
graphs/instances/g4745.col,23,19
graphs/instances/g4747.col,22,19
graphs/instances/g4746.col,23,20
graphs/instances/g4748.col,21,19
graphs/instances/g4749.col,22,20
graphs/instances/g4750.col,23,20
graphs/instances/g4751.col,22,19
graphs/instances/g4752.col,22,20
graphs/instances/g4753.col,23,19
graphs/instances/g4754.col,23,20
graphs/instances/g4755.col,23,20
graphs/instances/g4756.col,22,19
graphs/instances/g4757.col,24,19
graphs/instances/g4758.col,22,19
graphs/instances/g4759.col,21,20
graphs/instances/g4760.col,23,20
graphs/instances/g4762.col,23,21
graphs/instances/g4763.col,24,18
graphs/instances/g4764.col,24,20
graphs/instances/g4761.col,22,20
graphs/instances/g4765.col,22,21
graphs/instances/g4768.col,22,19
graphs/instances/g4767.col,23,20
graphs/instances/g4766.col,24,21
graphs/instances/g4769.col,23,20
graphs/instances/g4770.col,22,19
graphs/instances/g4771.col,22,20
graphs/instances/g4773.col,22,20
graphs/instances/g4772.col,22,20
graphs/instances/g4776.col,22,19
graphs/instances/g4774.col,22,20
graphs/instances/g4775.col,22,20
graphs/instances/g4777.col,22,20
graphs/instances/g4779.col,23,19
graphs/instances/g4780.col,23,21
graphs/instances/g4778.col,22,19
graphs/instances/g4782.col,23,19
graphs/instances/g4781.col,22,20
graphs/instances/g4784.col,22,19
graphs/instances/g4783.col,22,20
graphs/instances/g4785.col,22,20
graphs/instances/g4786.col,23,20
graphs/instances/g4787.col,23,21
graphs/instances/g4789.col,22,20
graphs/instances/g4788.col,23,20
graphs/instances/g4790.col,22,19
graphs/instances/g4792.col,22,20
graphs/instances/g4791.col,23,20
graphs/instances/g4793.col,23,21
graphs/instances/g4796.col,22,21
graphs/instances/g4795.col,23,20
graphs/instances/g4794.col,24,20
graphs/instances/g4797.col,22,20
graphs/instances/g4798.col,23,20
graphs/instances/g4800.col,23,20
graphs/instances/g4799.col,23,20
graphs/instances/g4801.col,23,20
graphs/instances/g4803.col,22,19
graphs/instances/g4802.col,23,19
graphs/instances/g4804.col,22,20
graphs/instances/g4806.col,22,20
graphs/instances/g4805.col,23,20
graphs/instances/g4807.col,23,19
graphs/instances/g4809.col,27,24
graphs/instances/g4810.col,29,25
graphs/instances/g4808.col,24,19
graphs/instances/g4811.col,27,24
graphs/instances/g4813.col,27,24
graphs/instances/g4812.col,26,24
graphs/instances/g4814.col,29,24
graphs/instances/g4815.col,30,24
graphs/instances/g4816.col,28,24
graphs/instances/g4818.col,29,24
graphs/instances/g4817.col,27,23
graphs/instances/g4819.col,29,25
graphs/instances/g4820.col,29,25
graphs/instances/g4821.col,26,24
graphs/instances/g4822.col,30,23
graphs/instances/g4823.col,31,24
graphs/instances/g4824.col,28,24
graphs/instances/g4826.col,28,24
graphs/instances/g4825.col,28,24
graphs/instances/g4829.col,27,24
graphs/instances/g4827.col,28,25
graphs/instances/g4828.col,28,24
graphs/instances/g4830.col,26,25
graphs/instances/g4831.col,28,24
graphs/instances/g4833.col,28,24
graphs/instances/g4832.col,30,24
graphs/instances/g4835.col,28,25
graphs/instances/g4836.col,29,24
graphs/instances/g4834.col,29,24
graphs/instances/g4837.col,29,25
graphs/instances/g4838.col,27,24
graphs/instances/g4840.col,27,25
graphs/instances/g4839.col,26,24
graphs/instances/g4841.col,28,24
graphs/instances/g4843.col,28,24
graphs/instances/g4844.col,28,25
graphs/instances/g4842.col,27,24
graphs/instances/g4847.col,28,25
graphs/instances/g4846.col,28,24
graphs/instances/g4845.col,28,25
graphs/instances/g4848.col,30,24
graphs/instances/g4852.col,27,23
graphs/instances/g4850.col,28,24
graphs/instances/g4851.col,29,24
graphs/instances/g4849.col,28,24
graphs/instances/g4853.col,27,23
graphs/instances/g4854.col,26,23
graphs/instances/g4857.col,27,24
graphs/instances/g4855.col,28,24
graphs/instances/g4856.col,27,24
graphs/instances/g4858.col,28,25
graphs/instances/g4860.col,30,27
graphs/instances/g4859.col,31,27
graphs/instances/g4861.col,30,27
graphs/instances/g4862.col,31,26
graphs/instances/g4864.col,30,27
graphs/instances/g4865.col,31,26
graphs/instances/g4866.col,30,27
graphs/instances/g4863.col,32,27
graphs/instances/g4867.col,31,27
graphs/instances/g4868.col,30,27
graphs/instances/g4870.col,30,27
graphs/instances/g4869.col,31,27
graphs/instances/g4871.col,31,27
graphs/instances/g4872.col,32,27
graphs/instances/g4873.col,30,26
graphs/instances/g4874.col,31,28
graphs/instances/g4875.col,31,26
graphs/instances/g4877.col,31,26
graphs/instances/g4876.col,30,25
graphs/instances/g4878.col,30,27
graphs/instances/g4879.col,29,26
graphs/instances/g4881.col,31,26
graphs/instances/g4882.col,31,27
graphs/instances/g4880.col,31,26
graphs/instances/g4885.col,31,25
graphs/instances/g4884.col,28,25
graphs/instances/g4883.col,30,27
graphs/instances/g4886.col,29,26
graphs/instances/g4888.col,31,25
graphs/instances/g4887.col,32,26
graphs/instances/g4889.col,30,26
graphs/instances/g4890.col,31,25
graphs/instances/g4891.col,31,27
graphs/instances/g4892.col,30,27
graphs/instances/g4893.col,32,26
graphs/instances/g4894.col,30,27
graphs/instances/g4896.col,31,27
graphs/instances/g4895.col,30,27
graphs/instances/g4899.col,31,28
graphs/instances/g4900.col,31,26
graphs/instances/g4898.col,31,27
graphs/instances/g4897.col,30,27
graphs/instances/g4902.col,31,26
graphs/instances/g4901.col,32,25
graphs/instances/g4903.col,32,26
graphs/instances/g4904.col,31,26
graphs/instances/g4905.col,31,27
graphs/instances/g4906.col,29,27
graphs/instances/g4908.col,29,26
graphs/instances/g4910.col,34,31
graphs/instances/g4907.col,30,26
graphs/instances/g4909.col,36,32
graphs/instances/g4914.col,36,32
graphs/instances/g4913.col,35,32
graphs/instances/g4911.col,38,32
graphs/instances/g4912.col,37,31
graphs/instances/g4915.col,35,30
graphs/instances/g4917.col,35,30
graphs/instances/g4918.col,35,31
graphs/instances/g4916.col,34,32
graphs/instances/g4922.col,36,32
graphs/instances/g4921.col,35,31
graphs/instances/g4920.col,37,32
graphs/instances/g4919.col,35,31
graphs/instances/g4925.col,35,30
graphs/instances/g4924.col,36,31
graphs/instances/g4923.col,34,32
graphs/instances/g4926.col,35,32
graphs/instances/g4927.col,36,31
graphs/instances/g4930.col,34,30
graphs/instances/g4928.col,35,30
graphs/instances/g4929.col,34,30
graphs/instances/g4931.col,35,32
graphs/instances/g4932.col,35,31
graphs/instances/g4934.col,36,32
graphs/instances/g4933.col,37,31
graphs/instances/g4936.col,35,32
graphs/instances/g4937.col,36,30
graphs/instances/g4938.col,34,32
graphs/instances/g4935.col,35,31
graphs/instances/g4939.col,36,31
graphs/instances/g4940.col,36,31
graphs/instances/g4941.col,36,32
graphs/instances/g4942.col,36,30
graphs/instances/g4943.col,35,31
graphs/instances/g4944.col,37,32
graphs/instances/g4946.col,36,32
graphs/instances/g4945.col,34,29
graphs/instances/g4947.col,36,30
graphs/instances/g4948.col,36,31
graphs/instances/g4950.col,35,31
graphs/instances/g4951.col,34,31
graphs/instances/g4952.col,34,31
graphs/instances/g4949.col,33,32
graphs/instances/g4953.col,37,31
graphs/instances/g4956.col,35,32
graphs/instances/g4955.col,34,31
graphs/instances/g4954.col,36,31
graphs/instances/g4958.col,38,31
graphs/instances/g4957.col,34,31
graphs/instances/g4959.col,2,2
graphs/instances/g4960.col,2,
graphs/instances/g4961.col,2,
graphs/instances/g4962.col,2,
graphs/instances/g4966.col,2,2
graphs/instances/g4963.col,2,2
graphs/instances/g4965.col,2,2
graphs/instances/g4968.col,2,2
graphs/instances/g4967.col,2,2
graphs/instances/g4964.col,2,2
graphs/instances/g4969.col,2,
graphs/instances/g4973.col,2,2
graphs/instances/g4974.col,2,2
graphs/instances/g4970.col,2,
graphs/instances/g4971.col,2,
graphs/instances/g4976.col,2,2
graphs/instances/g4975.col,2,2
graphs/instances/g4977.col,2,2
graphs/instances/g4978.col,2,2
graphs/instances/g4979.col,2,2
graphs/instances/g4980.col,2,2
graphs/instances/g4972.col,2,
graphs/instances/g4981.col,2,2
graphs/instances/g4982.col,2,2
graphs/instances/g4983.col,2,2
graphs/instances/g4984.col,2,2
graphs/instances/g4985.col,2,2
graphs/instances/g4986.col,2,2
graphs/instances/g4987.col,2,2
graphs/instances/g4990.col,2,2
graphs/instances/g4991.col,2,2
graphs/instances/g4988.col,2,2
graphs/instances/g4994.col,2,2
graphs/instances/g4989.col,2,2
graphs/instances/g4995.col,2,2
graphs/instances/g4996.col,2,2
graphs/instances/g4997.col,2,2
graphs/instances/g4998.col,2,2
graphs/instances/g4999.col,2,2
graphs/instances/g5000.col,2,2
graphs/instances/g5001.col,2,2
graphs/instances/g5002.col,2,2
graphs/instances/g5003.col,2,2
graphs/instances/g5004.col,2,3
graphs/instances/g5005.col,2,2
graphs/instances/g5006.col,2,2
graphs/instances/g5007.col,2,2
graphs/instances/g5008.col,2,2
graphs/instances/g4992.col,2,
graphs/instances/g4993.col,2,
graphs/instances/g5009.col,2,
graphs/instances/g5010.col,2,
graphs/instances/g5011.col,2,
graphs/instances/g5012.col,2,
graphs/instances/g5013.col,2,
graphs/instances/g5014.col,2,
graphs/instances/g5015.col,2,
graphs/instances/g5016.col,2,
graphs/instances/g5017.col,2,
graphs/instances/g5018.col,2,
graphs/instances/g5019.col,2,
graphs/instances/g5020.col,2,
graphs/instances/g5021.col,2,
graphs/instances/g5022.col,2,
graphs/instances/g5023.col,2,
graphs/instances/g5024.col,2,
graphs/instances/g5025.col,2,
graphs/instances/g5026.col,2,
graphs/instances/g5027.col,2,
graphs/instances/g5028.col,2,
graphs/instances/g5029.col,2,
graphs/instances/g5030.col,2,
graphs/instances/g5031.col,2,
graphs/instances/g5032.col,2,
graphs/instances/g5033.col,2,
graphs/instances/g5034.col,2,
graphs/instances/g5035.col,2,
graphs/instances/g5036.col,2,
graphs/instances/g5037.col,2,
graphs/instances/g5038.col,2,
graphs/instances/g5039.col,2,
graphs/instances/g5040.col,2,
graphs/instances/g5041.col,2,
graphs/instances/g5042.col,2,
graphs/instances/g5043.col,2,
graphs/instances/g5044.col,2,
graphs/instances/g5045.col,2,
graphs/instances/g5046.col,2,
graphs/instances/g5047.col,2,
graphs/instances/g5048.col,2,
graphs/instances/g5049.col,2,
graphs/instances/g5050.col,2,
graphs/instances/g5051.col,2,
graphs/instances/g5052.col,2,
graphs/instances/g5053.col,2,
graphs/instances/g5054.col,2,
graphs/instances/g5055.col,2,
graphs/instances/g5056.col,2,
graphs/instances/g5057.col,2,
graphs/instances/g5058.col,2,
graphs/instances/g5059.col,2,
graphs/instances/g5060.col,2,
graphs/instances/g5061.col,2,
graphs/instances/g5062.col,2,
graphs/instances/g5063.col,2,
graphs/instances/g5064.col,2,
graphs/instances/g5065.col,2,
graphs/instances/g5066.col,2,
graphs/instances/g5067.col,2,
graphs/instances/g5068.col,2,
graphs/instances/g5069.col,2,
graphs/instances/g5070.col,2,
graphs/instances/g5071.col,2,
graphs/instances/g5072.col,2,
graphs/instances/g5073.col,2,
graphs/instances/g5074.col,2,
graphs/instances/g5075.col,2,
graphs/instances/g5076.col,2,
graphs/instances/g5077.col,2,
graphs/instances/g5078.col,2,
graphs/instances/g5079.col,2,
graphs/instances/g5080.col,2,
graphs/instances/g5081.col,2,
graphs/instances/g5082.col,2,
graphs/instances/g5083.col,2,
graphs/instances/g5084.col,2,
graphs/instances/g5085.col,2,
graphs/instances/g5086.col,2,
graphs/instances/g5087.col,2,
graphs/instances/g5088.col,2,
graphs/instances/g5089.col,2,
graphs/instances/g5090.col,2,
graphs/instances/g5091.col,2,
graphs/instances/g5092.col,2,
graphs/instances/g5093.col,2,
graphs/instances/g5094.col,2,
graphs/instances/g5095.col,2,
graphs/instances/g5096.col,2,
graphs/instances/g5097.col,2,
graphs/instances/g5098.col,2,
graphs/instances/g5099.col,2,
graphs/instances/g5100.col,2,
graphs/instances/g5101.col,2,
graphs/instances/g5102.col,2,
graphs/instances/g5103.col,2,
graphs/instances/g5104.col,2,
graphs/instances/g5105.col,2,
graphs/instances/g5106.col,2,
graphs/instances/g5107.col,2,
graphs/instances/g5108.col,2,
graphs/instances/g5109.col,3,
graphs/instances/g5110.col,3,
graphs/instances/g5111.col,3,
graphs/instances/g5112.col,3,
graphs/instances/g5113.col,3,
graphs/instances/g5114.col,3,
graphs/instances/g5115.col,3,
graphs/instances/g5116.col,3,
graphs/instances/g5117.col,3,
graphs/instances/g5118.col,3,
graphs/instances/g5119.col,3,
graphs/instances/g5120.col,3,
graphs/instances/g5121.col,3,
graphs/instances/g5122.col,3,
graphs/instances/g5123.col,3,
graphs/instances/g5124.col,3,
graphs/instances/g5125.col,3,
graphs/instances/g5126.col,3,
graphs/instances/g5127.col,3,
graphs/instances/g5128.col,3,
graphs/instances/g5129.col,3,
graphs/instances/g5130.col,3,
graphs/instances/g5131.col,3,
graphs/instances/g5132.col,3,
graphs/instances/g5133.col,3,
graphs/instances/g5134.col,3,
graphs/instances/g5135.col,3,
graphs/instances/g5136.col,3,
graphs/instances/g5137.col,3,
graphs/instances/g5138.col,3,
graphs/instances/g5139.col,3,
graphs/instances/g5140.col,3,
graphs/instances/g5141.col,3,
graphs/instances/g5142.col,3,
graphs/instances/g5143.col,3,
graphs/instances/g5144.col,3,
graphs/instances/g5145.col,3,
graphs/instances/g5146.col,3,
graphs/instances/g5147.col,3,
graphs/instances/g5148.col,3,
graphs/instances/g5149.col,3,
graphs/instances/g5150.col,3,
graphs/instances/g5151.col,3,
graphs/instances/g5152.col,3,
graphs/instances/g5153.col,3,
graphs/instances/g5154.col,3,
graphs/instances/g5155.col,3,
graphs/instances/g5156.col,3,
graphs/instances/g5157.col,3,
graphs/instances/g5158.col,3,
graphs/instances/g5159.col,4,
graphs/instances/g5160.col,3,
graphs/instances/g5161.col,4,
graphs/instances/g5162.col,4,
graphs/instances/g5163.col,4,
graphs/instances/g5164.col,4,
graphs/instances/g5165.col,3,
graphs/instances/g5166.col,3,
graphs/instances/g5167.col,3,
graphs/instances/g5168.col,3,
graphs/instances/g5169.col,3,
graphs/instances/g5170.col,3,
graphs/instances/g5171.col,4,
graphs/instances/g5172.col,3,
